group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,991070.0,ns,458
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,1970939.0,ns,916
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,2962109.0,ns,1374
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,3947278.0,ns,1832
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,4929448.0,ns,2290
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,5915816.0,ns,2748
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,6914187.0,ns,3206
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,7896856.0,ns,3664
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,8878926.0,ns,4122
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,9881596.0,ns,4580
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,10855864.0,ns,5038
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,11845134.0,ns,5496
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,12824404.0,ns,5954
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,13812273.0,ns,6412
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,14799143.0,ns,6870
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,15795913.0,ns,7328
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,16791683.0,ns,7786
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,17763952.0,ns,8244
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,18752021.0,ns,8702
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,19736991.0,ns,9160
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,20720360.0,ns,9618
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,21720730.0,ns,10076
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,22700600.0,ns,10534
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,23681068.0,ns,10992
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,24691639.0,ns,11450
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,25662808.0,ns,11908
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,26641877.0,ns,12366
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,27639147.0,ns,12824
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,28619616.0,ns,13282
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,29603785.0,ns,13740
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,30607157.0,ns,14198
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,31586525.0,ns,14656
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,32563195.0,ns,15114
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,33568265.0,ns,15572
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,34550434.0,ns,16030
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,35521403.0,ns,16488
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,36529774.0,ns,16946
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,37500742.0,ns,17404
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,38482311.0,ns,17862
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,39477681.0,ns,18320
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,40472251.0,ns,18778
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,41423018.0,ns,19236
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,42513795.0,ns,19694
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,43661676.0,ns,20152
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,44630844.0,ns,20610
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,45455203.0,ns,21068
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,46411170.0,ns,21526
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,47357036.0,ns,21984
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,48374508.0,ns,22442
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,49353877.0,ns,22900
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,50324345.0,ns,23358
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,51333517.0,ns,23816
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,52309385.0,ns,24274
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,53349359.0,ns,24732
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,54389432.0,ns,25190
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,55276294.0,ns,25648
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,56298166.0,ns,26106
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,57254534.0,ns,26564
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,58236402.0,ns,27022
group__orbit__transversal_vs_optmized_transversal_complete,transversal_optmized,8,,,59221372.0,ns,27480
